afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,country
60014264,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,3,0,0,15,5,21,deu
60014311,0,0,0,0,0,0,0,0,0,0,3,0,4,0,10,0,0,10,6,0,5,0,gbr
60014449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld
60014541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60014551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60014554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60014564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,gbr
60014578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld
60014594,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,nld
60014776,0,0,0,0,2,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,nld
60014842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60014849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60014873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,gbr
60014906,0,0,0,1,4,3,0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,0,gbr
60015028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60015138,0,0,0,0,0,1,0,1,0,2,0,6,0,0,0,4,0,6,19,1,8,10,gbr
60015150,0,0,0,0,0,0,0,7,0,7,0,4,0,0,3,7,6,16,10,20,37,24,gbr
60015159,1,2,3,2,8,2,8,11,4,6,20,26,17,9,11,1,0,8,2,17,8,0,deu
60015196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60015205,0,0,2,3,0,0,0,0,0,0,3,13,11,0,8,3,7,6,6,0,5,5,nld
60015339,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,fra
60015595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,deu
60015618,0,0,0,0,0,0,0,5,0,0,2,8,5,22,6,15,6,20,10,2,17,36,nld
60015622,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,5,6,13,8,17,0,14,fra
60015627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld
60015756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60015781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60015815,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,3,0,2,deu
60015857,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,11,0,0,0,0,0,6,gbr
60015875,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,2,2,2,3,5,19,1,gbr
60015879,0,0,0,0,0,0,0,0,3,2,0,1,0,7,9,0,6,0,0,0,2,21,gbr
60015945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60016097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60016183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60016253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60016305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60016361,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,7,0,fra
60016379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,0,17,7,0,2,0,gbr
60016415,0,0,0,0,0,0,2,0,0,0,0,10,0,1,2,12,17,48,27,27,30,42,deu
60016418,0,0,0,0,0,0,1,0,3,4,0,0,2,0,0,1,2,2,12,0,0,0,gbr
60016458,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,2,deu
60016529,0,0,0,0,0,0,0,0,0,1,1,0,0,19,0,5,9,23,11,19,9,9,nld
60016550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60016638,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60016653,0,0,0,0,0,2,0,0,0,0,1,2,6,8,8,14,13,16,21,24,17,23,deu
60016691,0,0,0,0,0,0,0,0,0,0,4,0,0,6,5,2,0,0,0,10,2,5,gbr
60016726,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60016908,6,3,7,0,6,2,3,0,7,18,15,12,22,27,32,24,51,36,39,44,49,29,deu
60016939,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,7,5,0,0,3,2,0,gbr
60017059,0,0,2,0,5,0,3,1,0,0,0,5,2,0,11,7,11,21,17,20,21,10,deu
60017129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60017134,0,0,0,1,1,0,0,0,0,0,0,5,0,1,0,8,0,0,0,14,6,0,deu
60017166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60017246,2,0,2,0,0,3,2,0,3,12,4,5,5,3,16,12,18,29,9,26,15,11,deu
60017317,0,0,0,0,1,2,1,2,1,5,2,0,0,1,0,6,8,10,6,5,8,12,gbr
60017326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,gbr
60017419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,nld
60017438,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,0,3,12,0,0,fra
60017488,0,0,0,3,0,0,0,0,0,1,3,2,12,4,0,3,0,7,0,2,6,9,gbr
60017489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60017498,0,0,2,0,0,3,0,0,0,8,2,0,0,0,7,0,0,2,0,0,0,0,gbr
60017724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,7,0,fra
60017766,0,0,0,0,0,0,0,0,3,3,3,1,8,16,9,16,22,27,25,13,15,38,nld
60017780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,9,5,0,gbr
60017882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,5,4,1,3,fra
60017969,0,6,0,0,3,6,4,6,15,31,2,21,10,1,7,0,0,11,10,0,11,15,fra
60018012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60018084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,fra
60018134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,fra
60018139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60018229,0,0,0,0,0,1,0,6,2,2,0,2,6,1,12,15,17,10,3,19,12,18,deu
60018317,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,5,0,0,3,0,12,0,fra
60018353,0,0,0,0,0,0,0,3,13,3,10,11,12,9,9,11,8,18,15,14,7,25,deu
60018362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60018366,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,deu
60018373,0,0,0,0,0,1,1,0,0,0,1,6,0,0,0,1,1,0,0,0,0,2,deu
60018525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60018534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60018596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,nld
60018654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60018733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,43,26,34,fra
60018861,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,gbr
60018869,0,0,0,0,0,0,0,5,0,0,4,0,2,0,1,13,2,18,3,15,8,0,nld
60018965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60019105,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,fra
60019163,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,fra
60019180,0,0,0,0,0,0,0,2,0,1,0,2,0,0,6,0,0,0,2,0,0,0,fra
60019201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,fra
60019205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld
60019394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,fra
60019415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60019615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,fra
60019630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,deu
60019656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,7,gbr
60019702,0,0,0,0,0,0,0,0,0,7,3,5,8,2,29,22,13,32,34,13,41,30,gbr
60019722,0,0,0,0,1,0,2,4,4,5,16,1,7,12,12,7,6,16,19,21,35,22,deu
60019816,0,2,1,0,0,0,0,0,1,3,3,1,3,12,1,8,12,18,22,18,22,15,nld
60019839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,8,0,4,3,fra
60019953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,5,5,9,4,gbr
60019984,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,2,5,1,14,0,0,nld
60019985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,3,1,1,2,4,fra
60019996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60020016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,12,0,deu
60020022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,deu
60020065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,deu
60020075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60020124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,fra
60020129,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,5,fra
60020135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,deu
60020238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60020306,0,0,1,0,0,0,0,0,3,0,4,0,7,0,3,5,1,7,0,0,1,7,deu
60020315,0,0,0,0,0,1,0,0,0,0,2,5,0,5,0,4,1,7,7,11,9,10,fra
60020329,7,11,14,18,16,9,13,38,28,41,8,22,30,8,20,21,30,20,11,13,7,4,deu
60020345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60020413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60020416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,18,1,gbr
60020454,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,10,18,0,0,0,0,0,gbr
60020595,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,7,0,0,11,0,0,gbr
60020599,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,0,0,14,nld
60020623,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,10,gbr
60020649,0,0,0,0,0,0,1,0,0,2,0,1,4,0,2,3,0,0,7,4,6,3,gbr
60020650,0,0,0,0,0,0,0,2,2,0,0,0,1,4,7,4,8,21,0,30,8,13,gbr
60020661,0,0,0,0,0,0,0,2,1,0,0,0,2,1,1,12,4,0,8,5,24,35,gbr
60020730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60020773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60020952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,deu
60021097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,gbr
60021110,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,2,0,0,18,16,deu
60021260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60021301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60021311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,13,5,0,deu
60021327,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0,0,0,2,0,deu
60021328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60021374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60021432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,deu
60021435,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,11,11,29,4,0,44,0,gbr
60021464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60021488,0,0,1,0,2,4,0,0,0,0,1,0,4,2,4,8,1,3,8,7,2,12,fra
60021564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,fra
60021567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,5,0,0,0,fra
60021722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,gbr
60021763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,13,0,2,deu
60021889,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60021999,0,0,0,0,0,0,0,0,0,0,0,3,2,4,5,3,4,0,0,2,9,0,fra
60022020,0,0,0,0,0,0,0,0,0,3,1,0,0,5,0,10,5,3,0,0,0,3,gbr
60022023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60022046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,3,gbr
60022091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld
60022106,0,0,0,1,0,0,0,0,2,1,4,0,7,3,7,0,2,14,7,9,29,7,gbr
60022109,0,0,0,0,0,2,0,0,0,11,0,1,6,9,0,3,5,9,0,3,14,2,gbr
60022113,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,deu
60022132,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,3,8,0,11,0,3,14,gbr
60022135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,5,3,0,3,9,deu
60022148,1,3,2,8,9,9,5,20,19,30,5,33,25,21,25,45,45,49,61,64,63,62,gbr
60022175,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,6,2,1,0,2,2,gbr
60022265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,nld
60022344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60022357,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,11,0,0,0,0,0,0,gbr
60022368,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,5,5,2,fra
60022376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,2,0,9,fra
60022434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60022653,4,1,2,3,0,1,2,5,0,2,2,3,5,3,0,3,13,0,1,5,3,0,deu
60022683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60022785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,2,0,fra
60022786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60022871,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,7,5,0,gbr
60023080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60023131,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,deu
60023208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,3,deu
60023239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60023251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,8,0,2,deu
60023477,0,1,0,12,5,11,4,7,10,12,15,10,11,2,12,13,12,30,22,18,16,0,gbr
60023578,0,0,0,0,0,0,0,0,0,0,0,7,17,6,0,4,9,9,6,15,11,4,fra
60023597,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,nld
60023622,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,gbr
60023643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,gbr
60023665,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,gbr
60023686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,8,3,deu
60023861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60023892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60023970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,fra
60023998,0,1,0,0,0,1,0,3,0,2,0,3,4,5,9,10,0,4,6,6,4,9,gbr
60024007,0,0,3,5,6,2,1,6,5,11,13,17,11,19,19,14,23,34,8,26,17,24,deu
60024025,6,4,2,2,0,0,1,2,4,3,6,32,10,19,27,21,31,41,44,48,22,27,deu
60024052,0,0,0,3,0,0,0,0,4,0,1,6,2,4,9,6,2,4,13,29,6,4,deu
60024067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,gbr
60024097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,deu
60024144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,fra
60024240,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,4,0,6,0,0,gbr
60024260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60024356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,gbr
60024400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60024418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60024453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,gbr
60024516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld
60024568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,7,0,gbr
60024581,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,gbr
60024610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,fra
60024629,0,0,0,0,0,0,2,4,4,0,7,8,7,10,7,8,22,24,9,21,27,9,deu
60024652,0,0,0,1,1,3,1,1,3,1,1,2,4,5,14,12,0,4,14,4,7,10,fra
60024654,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,8,deu
60024724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,2,gbr
60024766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60024779,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,5,4,3,7,8,16,13,gbr
60024805,0,0,0,0,0,0,0,5,7,4,7,3,6,5,4,10,14,13,0,15,27,5,deu
60024806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60024834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60024884,0,0,0,0,0,0,0,0,0,8,0,11,6,0,1,8,0,7,0,0,0,0,fra
60024899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,fra
60024945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,1,0,fra
60024960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,5,fra
60025016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,gbr
60025167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60025200,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,4,0,4,7,5,1,3,gbr
60025225,0,1,0,0,2,2,0,1,4,0,0,0,0,9,0,0,0,6,11,1,0,0,gbr
60025288,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,deu
60025310,0,0,0,0,0,0,0,3,1,1,0,0,0,0,2,4,0,15,1,0,18,0,deu
60025323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60025352,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,gbr
60025475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,9,4,14,gbr
60025525,0,1,2,1,2,2,2,5,5,7,6,7,5,3,9,9,8,8,3,3,19,10,deu
60025580,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,nld
60025618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60025641,0,4,3,11,10,6,1,9,6,15,15,27,20,13,13,32,20,22,29,22,19,22,deu
60025649,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,8,0,0,0,0,gbr
60025676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,5,7,3,17,24,deu
60025704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60025714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60025735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60025779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60025833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60025906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu
60025933,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld
60025990,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,gbr
60026040,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,5,0,0,0,fra
60026061,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,fra
60026067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60026116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60026124,0,0,0,0,0,4,0,0,0,0,0,0,1,7,10,6,3,15,4,2,10,5,gbr
60026125,0,0,0,0,2,0,3,2,4,0,3,3,10,3,0,11,4,12,6,8,10,4,nld
60026158,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,13,4,0,4,gbr
60026164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60026166,0,0,0,0,0,0,0,0,0,0,0,5,2,3,11,10,10,11,14,10,12,22,deu
